Time Pressure Temperature AccX AccY AccZ GyroX GyroY GyroZ
142132 97424.48 33.51 -0.24 0.38 -0.88 1.32 2.67 -0.56
142291 97424.22 33.52 -0.24 0.38 -0.88 1.16 2.61 -0.61
142451 97424.45 33.53 -0.24 0.38 -0.88 1.33 2.51 -0.70
142610 97425.46 33.54 -0.24 0.38 -0.88 1.47 2.28 -0.55
142769 97423.59 33.55 -0.24 0.38 -0.88 1.41 2.53 -0.70
142928 97423.03 33.55 -0.24 0.38 -0.88 1.39 2.49 -0.67
143087 97422.90 33.56 -0.24 0.38 -0.88 1.38 2.51 -0.57
143246 97423.14 33.57 -0.24 0.38 -0.88 1.36 2.49 -0.39
143405 97421.63 33.58 -0.24 0.38 -0.88 1.38 2.42 -0.67
143564 97424.32 33.58 -0.24 0.38 -0.88 1.21 2.23 -0.48
143723 97423.72 33.59 -0.23 0.38 -0.88 1.26 2.37 -0.71
143885 97424.13 33.60 -0.24 0.38 -0.88 1.50 2.52 -0.60
144043 97423.73 33.60 -0.24 0.38 -0.88 1.43 2.38 -0.57
144202 97425.27 33.61 -0.24 0.38 -0.88 1.42 2.51 -0.52
144361 97423.60 33.62 -0.24 0.38 -0.88 1.43 2.35 -0.51
144520 97425.11 33.62 -0.24 0.38 -0.88 1.20 2.41 -0.30
144679 97424.61 33.63 -0.24 0.38 -0.88 1.25 2.66 -0.28
144838 97422.84 33.63 -0.24 0.38 -0.88 1.34 2.43 -0.67
144997 97424.75 33.64 -0.24 0.38 -0.88 1.32 2.42 -0.72
145156 97423.78 33.65 -0.24 0.38 -0.88 1.20 2.40 -0.54
145317 97424.29 33.66 -0.24 0.38 -0.88 1.35 2.57 -0.52
145476 97424.56 33.67 -0.24 0.38 -0.88 1.44 2.43 -0.58
145635 97423.66 33.67 -0.24 0.38 -0.88 1.37 2.70 -0.61
145794 97423.47 33.69 -0.24 0.38 -0.88 1.28 2.59 -0.60
145953 97421.76 33.69 -0.24 0.38 -0.88 1.38 2.65 -0.96
146112 97420.70 33.70 -0.24 0.38 -0.88 1.47 2.62 -0.81
146271 97422.67 33.71 -0.24 0.38 -0.88 1.46 2.48 -0.63
146429 97422.78 33.71 -0.24 0.38 -0.88 1.28 2.82 -0.66
146588 97423.19 33.72 -0.24 0.38 -0.88 1.28 2.19 -0.77
146748 97423.31 33.73 -0.24 0.38 -0.88 1.31 2.47 -0.57
146906 97422.25 33.73 -0.24 0.38 -0.88 1.45 2.78 -0.62
147065 97423.50 33.74 -0.24 0.38 -0.88 1.41 2.79 -0.83
147224 97423.30 33.75 -0.24 0.38 -0.88 1.46 2.71 -0.88
147383 97424.03 33.76 -0.24 0.38 -0.88 1.23 2.36 -0.66
147542 97423.38 33.77 -0.24 0.38 -0.88 1.57 2.46 -0.57
147701 97420.20 33.78 -0.24 0.38 -0.88 1.13 2.24 -0.61
147860 97421.00 33.78 -0.24 0.38 -0.88 1.33 2.45 -0.57
148019 97423.52 33.79 -0.24 0.38 -0.88 1.44 2.67 -0.73
148178 97424.25 33.80 -0.24 0.38 -0.88 1.41 2.37 -0.56
148335 97426.73 33.80 -0.24 0.38 -0.88 1.21 2.32 -0.38
148494 97426.57 33.81 -0.24 0.38 -0.88 1.42 2.51 -0.76
148653 97424.73 33.82 -0.24 0.38 -0.88 1.38 2.42 -0.43
148812 97423.27 33.82 -0.24 0.38 -0.88 1.66 2.54 -0.64
148971 97421.59 33.83 -0.24 0.38 -0.88 1.32 2.64 -0.53
149130 97424.61 33.84 -0.24 0.38 -0.88 1.34 2.36 -0.51
149289 97423.11 33.85 -0.24 0.38 -0.88 1.04 2.55 -0.58
149448 97426.02 33.86 -0.24 0.38 -0.88 1.56 2.30 -0.65
149607 97423.81 33.86 -0.24 0.38 -0.88 1.29 2.61 -0.60
149768 97422.95 33.87 -0.24 0.38 -0.88 1.58 2.47 -0.44
149927 97423.45 33.88 -0.24 0.38 -0.88 1.53 2.55 -0.08
150086 97423.92 33.89 -0.24 0.38 -0.88 1.76 2.38 -0.50
150245 97424.97 33.90 -0.24 0.38 -0.88 1.36 2.69 -0.69
150404 97427.17 33.90 -0.24 0.38 -0.88 1.74 2.72 -0.79
150562 97426.58 33.91 -0.24 0.38 -0.88 1.28 2.31 -0.65
150721 97424.94 33.92 -0.24 0.38 -0.88 1.38 2.47 -0.49
150880 97426.69 33.93 -0.24 0.38 -0.88 1.34 2.58 -0.62
151039 97423.24 33.94 -0.24 0.38 -0.88 1.40 2.43 -0.61
151200 97421.20 33.94 -0.24 0.38 -0.88 1.30 2.58 -0.55
151359 97425.73 33.95 -0.24 0.38 -0.88 1.41 2.61 -0.42
151518 97422.44 33.96 -0.24 0.38 -0.88 1.35 2.43 -0.52
151677 97422.52 33.97 -0.24 0.38 -0.88 1.44 2.35 -0.46
151836 97421.91 33.97 -0.24 0.38 -0.88 1.46 2.78 -0.79
151994 97422.66 33.98 -0.24 0.38 -0.88 1.23 2.60 -0.60
152153 97421.55 33.99 -0.24 0.38 -0.88 1.45 2.51 -0.62
152312 97421.45 33.99 -0.24 0.38 -0.88 1.54 2.58 -0.45
152471 97422.97 34.01 -0.24 0.38 -0.88 1.59 2.86 -0.39
152632 97421.02 34.01 -0.24 0.38 -0.88 1.43 2.38 -0.64
152791 97420.66 34.02 -0.24 0.38 -0.88 1.53 2.59 -0.39
152950 97423.41 34.03 -0.24 0.38 -0.88 1.49 2.44 -0.61
153108 97419.59 34.03 -0.24 0.38 -0.88 1.42 2.37 -0.62
153267 97419.89 34.04 -0.24 0.38 -0.88 1.40 2.53 -0.62
153426 97417.52 34.05 -0.24 0.38 -0.88 1.42 2.43 -0.76
153585 97420.13 34.05 -0.24 0.38 -0.88 1.46 2.68 -0.50
153744 97422.55 34.07 -0.24 0.38 -0.88 1.95 2.63 -0.31
153903 97419.34 34.07 -0.24 0.38 -0.88 1.29 2.54 -0.69
154064 97419.74 34.08 -0.24 0.38 -0.88 1.24 2.26 -0.55
154223 97418.06 34.08 -0.24 0.38 -0.88 1.45 2.43 -0.06
154382 97419.64 34.09 -0.24 0.38 -0.88 1.38 2.24 -0.58
154541 97421.33 34.10 -0.24 0.38 -0.88 1.60 2.53 -0.52
154700 97421.96 34.11 -0.24 0.38 -0.88 1.50 2.46 -0.68
154859 97419.85 34.12 -0.24 0.38 -0.88 1.35 2.48 -0.58
155018 97418.45 34.12 -0.24 0.38 -0.88 1.39 2.37 -0.76
155176 97418.69 34.13 -0.24 0.38 -0.88 1.36 2.59 -0.72
155335 97420.77 34.14 -0.24 0.38 -0.88 1.48 2.41 -0.56
155495 97419.83 34.15 -0.24 0.38 -0.88 1.37 2.56 -0.63
155654 97419.77 34.16 -0.24 0.38 -0.88 1.62 2.56 -0.73
155812 97419.13 34.17 -0.24 0.38 -0.88 1.35 2.59 -0.97
155971 97420.13 34.18 -0.24 0.38 -0.88 1.52 2.37 -0.43
156130 97421.11 34.19 -0.24 0.38 -0.88 1.46 2.52 -0.29
156288 97421.22 34.19 -0.24 0.38 -0.88 1.42 2.37 -0.57
156446 97420.04 34.20 -0.24 0.38 -0.88 1.59 2.40 -0.47
156605 97420.41 34.21 -0.24 0.38 -0.88 1.45 2.49 -0.70
156764 97419.27 34.22 -0.24 0.38 -0.88 1.29 2.39 -0.54
156925 97420.59 34.22 -0.24 0.38 -0.88 1.51 2.43 -0.55
157084 97421.72 34.23 -0.24 0.38 -0.88 1.57 2.68 -0.51
157242 97419.65 34.24 -0.24 0.38 -0.88 1.49 2.45 -0.96
157401 97422.06 34.24 -0.24 0.38 -0.88 1.30 2.32 -0.64
157560 97421.97 34.25 -0.24 0.38 -0.88 1.51 2.49 -0.65
157719 97420.92 34.26 -0.24 0.38 -0.88 1.33 2.25 -0.57
157878 97421.77 34.27 -0.24 0.38 -0.88 1.46 2.70 -0.56
158036 97421.00 34.28 -0.24 0.38 -0.88 1.24 2.67 -0.44
158195 97420.77 34.28 -0.24 0.38 -0.88 1.40 2.47 -0.56
158354 97420.73 34.29 -0.24 0.38 -0.88 1.56 2.63 -0.62
158511 97422.78 34.30 -0.24 0.38 -0.88 1.40 2.54 -0.47
158670 97420.88 34.31 -0.24 0.38 -0.88 1.29 2.28 -0.52
158829 97421.61 34.32 -0.24 0.38 -0.88 1.47 2.43 -0.82
158987 97421.67 34.32 -0.24 0.38 -0.88 1.47 2.47 -0.58
159145 97420.34 34.33 -0.24 0.38 -0.88 1.01 2.27 -0.73
159304 97420.84 34.33 -0.24 0.38 -0.88 1.33 2.42 -0.55
159463 97419.70 34.34 -0.24 0.38 -0.88 1.51 2.46 -0.64
159622 97416.02 34.35 -0.24 0.38 -0.88 1.51 2.53 -0.50
159781 97416.19 34.36 -0.24 0.38 -0.88 1.26 2.39 -0.63
159941 97417.27 34.37 -0.24 0.38 -0.88 1.42 2.36 -0.72
160099 97419.41 34.37 -0.24 0.38 -0.88 1.53 2.66 -0.31
160257 97417.73 34.38 -0.24 0.38 -0.88 1.54 2.63 -0.54
160415 97421.77 34.38 -0.24 0.38 -0.88 1.48 2.37 -0.62
160573 97422.27 34.39 -0.24 0.38 -0.88 1.48 2.68 -0.52
160732 97420.28 34.40 -0.24 0.38 -0.88 1.58 2.55 -0.71
160891 97420.05 34.40 -0.24 0.38 -0.88 1.34 2.43 -0.59
161050 97422.44 34.42 -0.24 0.38 -0.88 1.38 2.26 -0.63
161209 97420.20 34.42 -0.24 0.38 -0.88 1.28 2.54 -0.49
161370 97420.03 34.43 -0.24 0.38 -0.88 1.55 4.20 0.64
161529 97419.26 34.44 -0.23 0.38 -0.88 1.57 2.61 -0.51
161687 97419.45 34.44 -0.23 0.38 -0.88 1.34 2.38 -0.47
161845 97421.14 34.45 -0.23 0.38 -0.88 1.56 2.68 -0.61
162003 97418.28 34.46 -0.23 0.38 -0.88 1.25 2.09 -0.79
162162 97419.86 34.47 -0.23 0.38 -0.88 1.31 2.12 -0.79
162320 97416.01 34.47 -0.23 0.38 -0.88 1.35 2.28 -0.43
162479 97418.93 34.48 -0.23 0.38 -0.88 1.36 2.76 -0.77
162637 97417.48 34.49 -0.23 0.38 -0.88 1.47 2.69 -0.33
162797 97419.63 34.50 -0.23 0.38 -0.88 1.42 2.50 -0.30
162956 97420.71 34.51 -0.23 0.38 -0.88 1.35 2.67 -0.49
163116 97420.88 34.52 -0.22 0.38 -0.88 1.36 2.20 -0.63
163274 97421.78 34.53 -0.23 0.38 -0.88 1.29 2.42 -0.40
163433 97420.08 34.53 -0.23 0.38 -0.88 1.43 2.37 -0.50
163592 97421.31 34.54 -0.23 0.38 -0.88 1.63 2.58 -0.51
163751 97417.39 34.55 -0.23 0.38 -0.88 1.38 2.20 -0.90
163910 97421.16 34.56 -0.23 0.38 -0.88 1.54 2.87 -0.64
164069 97422.23 34.57 -0.23 0.38 -0.88 1.46 2.32 -0.50
164230 97419.17 34.57 -0.23 0.38 -0.88 1.60 2.54 -0.67
164388 97419.08 34.58 -0.23 0.38 -0.88 1.49 2.68 -0.29
164547 97418.84 34.59 -0.23 0.38 -0.88 1.34 2.25 -0.62
164706 97417.84 34.60 -0.23 0.38 -0.88 1.52 2.40 -0.45
164865 97419.98 34.61 -0.23 0.38 -0.88 1.53 2.31 -0.66
165024 97420.86 34.61 -0.23 0.38 -0.88 1.45 2.38 -0.58
165183 97422.27 34.62 -0.23 0.38 -0.88 1.44 2.49 -0.26
165342 97422.70 34.63 -0.23 0.38 -0.88 1.35 2.32 -0.40
165501 97421.66 34.64 -0.23 0.38 -0.88 1.48 2.64 -0.37
165661 97422.09 34.64 -0.23 0.38 -0.88 1.50 2.29 -0.46
165820 97422.03 34.65 -0.23 0.38 -0.88 1.37 2.58 -0.54
165979 97421.66 34.66 -0.23 0.38 -0.88 1.35 2.35 -0.33
166138 97419.55 34.66 -0.23 0.38 -0.88 1.37 2.47 -0.63
166297 97419.22 34.67 -0.23 0.38 -0.88 1.33 2.54 -0.85
166456 97421.00 34.68 -0.23 0.38 -0.88 1.53 2.47 -0.53
166615 97419.86 34.68 -0.23 0.38 -0.88 1.45 2.46 -0.48
166774 97420.26 34.69 -0.23 0.38 -0.88 1.39 2.56 -0.59
166933 97422.14 34.70 -0.23 0.38 -0.88 1.56 2.63 -0.51
167094 97418.65 34.71 -0.23 0.38 -0.88 1.52 2.45 -0.50
167253 97419.55 34.71 -0.23 0.38 -0.88 1.48 2.60 -0.47
167412 97418.38 34.72 -0.23 0.38 -0.88 1.48 2.54 -0.54
167571 97421.23 34.73 -0.23 0.38 -0.88 1.36 2.61 -0.16
167729 97421.97 34.74 -0.23 0.38 -0.88 1.90 2.61 -0.58
167888 97417.84 34.75 -0.23 0.38 -0.88 1.28 2.55 -0.43
168047 97418.59 34.75 -0.23 0.38 -0.88 1.46 2.66 -0.65
168206 97416.64 34.76 -0.23 0.38 -0.88 1.38 2.27 -0.42
168365 97418.95 34.77 -0.23 0.38 -0.88 1.49 2.64 -0.38
168524 97419.45 34.78 -0.23 0.38 -0.88 1.44 2.60 -0.59
168685 97418.63 34.79 -0.23 0.38 -0.88 1.43 2.37 -0.65
168844 97421.00 34.80 -0.23 0.38 -0.88 1.39 2.64 -0.49
169003 97421.91 34.81 -0.23 0.38 -0.88 1.43 2.70 -0.41
169161 97420.30 34.82 -0.23 0.38 -0.88 1.52 2.49 -0.68
169320 97419.46 34.82 -0.23 0.38 -0.88 1.37 2.48 -0.67
169479 97421.03 34.83 -0.23 0.38 -0.88 1.47 2.72 -0.64
169638 97422.21 34.84 -0.23 0.38 -0.88 1.76 2.81 -0.47
169796 97419.02 34.85 -0.23 0.38 -0.88 1.50 2.50 -0.52
169955 97420.66 34.85 -0.23 0.38 -0.88 1.44 2.47 -0.59
170116 97419.83 34.86 -0.23 0.38 -0.88 1.50 2.38 -0.56
170275 97422.58 34.87 -0.23 0.38 -0.88 1.49 2.53 -0.50
170434 97419.86 34.88 -0.23 0.38 -0.88 1.52 2.35 -0.70
170593 97419.36 34.88 -0.23 0.38 -0.88 1.66 2.52 -0.60
170752 97419.92 34.89 -0.23 0.38 -0.88 1.48 2.54 -0.53
170911 97419.92 34.90 -0.23 0.38 -0.88 1.45 2.40 -0.47
171070 97418.22 34.91 -0.23 0.38 -0.88 1.37 2.43 -0.45
171229 97419.16 34.91 -0.23 0.38 -0.88 1.48 2.42 -0.58
171388 97419.56 34.92 -0.23 0.38 -0.88 1.34 2.53 -0.42
171549 97422.14 34.93 -0.23 0.38 -0.88 1.40 2.45 -0.64
171708 97418.08 34.94 -0.23 0.38 -0.88 1.46 2.49 -0.38
171867 97418.59 34.94 -0.23 0.38 -0.88 1.44 2.46 -0.51
172026 97420.60 34.95 -0.23 0.38 -0.88 1.42 2.37 -0.49
172185 97420.23 34.96 -0.23 0.38 -0.88 1.47 2.49 -0.53
172344 97421.13 34.97 -0.23 0.38 -0.88 1.47 2.60 -0.70
172502 97420.63 34.97 -0.23 0.38 -0.88 1.49 2.37 -0.49
172661 97420.87 34.98 -0.23 0.38 -0.88 1.35 2.35 -0.37
172820 97421.50 34.99 -0.23 0.38 -0.88 1.32 2.58 -0.62
172981 97419.36 35.00 -0.23 0.38 -0.88 1.48 2.33 -0.51
173140 97420.73 35.01 -0.23 0.38 -0.88 1.40 2.31 -0.70
173299 97422.51 35.01 -0.23 0.38 -0.88 1.35 2.66 -0.78
173458 97418.38 35.02 -0.23 0.38 -0.88 1.65 2.58 -0.69
173617 97421.43 35.03 -0.23 0.38 -0.88 1.38 2.36 -0.55
173776 97419.69 35.03 -0.23 0.38 -0.88 1.20 2.65 -0.68
173936 97422.54 35.04 -0.35 0.29 -0.88 64.00 -64.00 -16.35
174096 97417.47 35.05 -0.93 0.00 -0.92 12.13 -24.23 36.25
174255 97420.29 35.06 -0.38 0.11 -0.73 -64.00 -64.00 -64.00
174416 97418.14 35.06 -0.69 0.15 -0.43 8.19 -64.00 -5.32
174576 97418.78 35.07 -0.99 0.33 -0.69 -64.00 -64.00 -64.00
174736 97417.34 35.08 -0.73 0.07 -0.28 -22.12 -22.22 -26.16
174896 97419.69 35.08 -0.83 0.18 -0.52 64.00 64.00 64.00
175056 97414.62 35.10 0.29 0.35 -0.81 -34.06 28.46 12.30
175215 97416.93 35.10 0.36 0.77 -0.85 64.00 -64.00 -64.00
175374 97415.86 35.11 0.21 0.10 -1.12 64.00 64.00 10.87
175534 97414.24 35.12 0.20 -0.06 -0.92 -20.40 45.81 -60.47
175694 97413.57 35.12 0.48 0.08 -0.98 -64.00 62.07 -64.00
175855 97412.46 35.13 0.48 0.17 -0.79 -47.15 -2.52 -21.25
176015 97413.23 35.14 0.36 0.46 -0.97 34.30 -25.21 25.54
176173 97414.14 35.15 0.29 0.11 -0.85 22.19 -17.93 48.66
176332 97413.44 35.17 0.16 -0.08 -1.15 28.96 -11.22 -24.17
176492 97413.44 35.17 0.09 0.21 -1.07 -64.00 -15.78 -64.00
176651 97412.05 35.18 0.20 0.20 -0.77 13.96 -12.24 -47.17
176810 97411.15 35.18 -0.01 0.28 -0.88 15.84 -42.32 -64.00
176969 97410.37 35.19 -0.07 0.01 -0.69 52.52 44.82 -62.54
177131 97413.12 35.20 0.11 -0.15 -1.08 41.71 64.00 -64.00
177290 97409.06 35.21 -0.09 -0.30 -1.01 57.44 20.73 -24.69
177450 97409.40 35.21 0.22 -0.39 -0.87 27.36 -42.26 -64.00
177610 97408.05 35.22 0.14 -0.50 -0.52 44.92 -48.47 -64.00
177770 97407.95 35.22 0.08 -0.74 -0.98 64.00 -4.02 -12.53
177930 97407.92 35.24 0.09 -0.65 -0.92 -0.93 35.00 24.57
178090 97408.82 35.25 0.08 -0.77 -0.64 16.52 -10.16 -6.66
178248 97411.23 35.26 0.12 -0.61 -0.84 -6.25 2.08 -13.37
178408 97409.63 35.27 0.07 -0.81 -0.77 14.57 -16.44 -6.04
178569 97406.84 35.27 0.06 -0.75 -0.50 25.37 -32.25 8.68
178728 97411.70 35.28 0.06 -0.86 -0.83 37.73 1.06 -26.92
178887 97407.74 35.29 0.02 -0.54 -0.88 -52.50 -12.10 -7.08
179047 97410.22 35.29 0.01 -0.66 -0.71 -12.96 10.54 -1.96
179205 97406.40 35.29 -0.01 -0.57 -0.72 9.97 -0.59 17.89
179364 97407.70 35.31 -0.27 -0.56 -0.78 6.43 23.87 13.38
179524 97407.83 35.31 -0.12 -0.60 -0.79 11.62 43.40 42.40
179683 97406.89 35.32 -0.09 -0.56 -0.89 3.54 48.90 60.80
179843 97407.33 35.33 -0.00 -0.58 -0.78 1.42 46.05 59.70
180004 97404.11 35.33 0.02 -0.67 -0.61 -10.04 13.04 44.37
180163 97407.45 35.34 -0.34 -0.39 -1.11 -50.65 -7.35 64.00
180322 97402.49 35.35 -0.17 -0.72 -0.78 21.58 0.06 60.51
180481 97403.90 35.36 -0.15 -0.45 -0.84 10.57 -26.95 -8.24
180641 97405.64 35.36 -0.35 -0.47 -0.87 -36.15 -14.40 -18.99
180800 97404.97 35.37 -0.37 -0.47 -0.73 10.14 17.26 -7.27
180959 97406.14 35.38 -0.27 -0.53 -0.77 -7.32 23.83 3.72
181119 97408.83 35.38 -0.16 -0.64 -0.80 0.33 34.26 8.11
181279 97401.98 35.39 -0.22 -0.60 -0.64 6.37 5.87 11.66
181439 97400.67 35.39 -0.06 -0.54 -0.79 39.65 63.39 -0.88
181599 97402.27 35.41 0.05 -0.52 -1.04 -39.30 38.01 -3.93
181758 97400.49 35.41 -0.05 -0.39 -0.83 64.00 64.00 58.71
181919 97400.42 35.42 0.06 -0.82 -0.33 64.00 64.00 -64.00
182078 97404.86 35.44 0.17 -1.04 -0.43 -16.73 63.08 16.47
182237 97403.03 35.44 0.31 -0.95 -0.47 -25.54 63.20 24.85
182397 97404.81 35.46 0.33 -0.87 -0.43 -64.00 64.00 31.32
182556 97402.33 35.46 0.64 0.17 -1.14 -64.00 64.00 5.11
182718 97404.34 35.47 0.61 0.23 -0.99 42.69 -64.00 -0.59
182877 97405.81 35.48 0.28 -0.08 -1.05 64.00 11.19 16.30
183036 97401.15 35.49 0.45 -0.17 -0.78 -24.80 64.00 44.46
183195 97402.05 35.50 0.51 -0.50 -0.58 38.91 -3.23 64.00
183355 97401.75 35.50 0.48 -0.48 -0.94 16.75 64.00 50.19
183514 97401.91 35.51 0.63 -0.62 -0.51 -36.41 64.00 63.36
183673 97407.45 35.52 0.67 -0.43 -0.15 45.53 52.86 -20.21
183833 97404.73 35.52 0.81 -0.60 -0.23 -36.54 64.00 23.60
183993 97405.97 35.53 0.68 -0.77 -0.09 7.74 -38.13 46.54
184154 97404.63 35.54 0.75 -0.76 -0.20 22.39 3.17 -10.55
184313 97405.39 35.55 0.88 -0.59 -0.18 -64.00 22.86 39.37
184473 97404.92 35.55 0.77 -0.60 -0.46 17.37 21.00 -58.70
184632 97403.30 35.56 0.67 -0.55 -0.60 -17.59 -11.69 27.44
184791 97404.65 35.57 0.59 -0.54 -0.55 28.65 -8.31 -17.49
184950 97401.92 35.58 0.72 -0.63 -0.69 29.29 -17.89 -31.73
185109 97406.12 35.59 0.74 -0.62 -0.25 -11.81 17.33 -8.84
185267 97405.94 35.60 0.55 -0.57 -0.54 15.70 6.04 1.86
185426 97403.63 35.60 0.69 -0.54 -0.41 -7.10 -1.67 11.26
185588 97406.78 35.61 0.75 -0.54 -0.49 -10.66 -0.00 -7.11
185747 97403.82 35.61 0.75 -0.48 -0.47 23.18 10.37 19.57
185906 97405.41 35.62 0.76 -0.53 -0.56 26.42 14.08 -28.44
186066 97404.89 35.63 0.71 -0.54 -0.38 -10.45 -22.27 16.91
186226 97407.04 35.64 0.74 -0.52 -0.49 -23.68 29.26 16.09
186386 97402.34 35.64 0.73 -0.55 -0.54 -15.93 -0.16 31.46
186544 97403.67 35.65 0.55 -0.62 -0.48 -0.72 -17.23 7.07
186704 97405.32 35.66 0.61 -0.47 -0.57 20.52 9.70 -35.96
186865 97404.14 35.66 0.70 -0.57 -0.57 16.35 -25.54 -27.68
187024 97404.14 35.67 0.61 -0.55 -0.68 -14.56 -64.00 3.77
187183 97403.77 35.68 0.51 -0.44 -0.82 5.03 -27.78 -64.00
187342 97405.52 35.69 0.52 -0.34 -0.80 -49.30 -14.73 -48.66
187501 97404.50 35.69 0.64 -0.18 -0.87 -24.94 5.34 0.74
187660 97407.31 35.71 0.56 -0.14 -0.87 -32.02 33.25 7.81
187820 97409.53 35.71 0.57 -0.15 -0.89 44.60 -16.68 -2.96
187979 97408.13 35.72 0.54 -0.31 -0.88 39.24 4.46 -38.27
188138 97408.79 35.73 0.50 -0.36 -0.97 64.00 -64.00 36.70
188300 97408.28 35.74 0.34 -0.37 -0.76 46.35 5.95 42.63
188459 97406.44 35.74 0.14 -0.49 -0.63 48.01 25.54 -30.16
188618 97410.02 35.75 0.29 -0.82 -0.82 -15.39 -48.42 4.23
188777 97408.04 35.76 0.34 -0.54 -1.00 -22.40 7.32 -10.37
188936 97405.45 35.76 0.10 -0.89 -0.51 64.00 64.00 -64.00
189096 97404.91 35.78 0.50 -0.78 -0.46 64.00 64.00 64.00
189256 97403.97 35.79 -0.11 -0.81 -0.15 -19.53 10.61 64.00
189415 97402.55 35.79 -0.16 -0.81 -0.32 -45.56 5.06 -21.47
189574 97407.31 35.80 -0.13 -1.01 -0.69 19.40 -64.00 -13.47
189735 97409.40 35.80 0.06 -0.68 -0.52 18.56 -64.00 7.02
189895 97399.83 35.81 -0.06 -0.76 -0.37 -21.40 -2.22 -45.54
190054 97397.16 35.82 0.13 -0.85 -0.34 -41.44 64.00 -31.96
190212 97396.76 35.82 0.11 -0.97 -0.70 -46.11 64.00 -7.35
190372 97396.22 35.83 0.42 -0.78 -0.95 -29.57 64.00 -18.86
190533 97400.28 35.83 0.43 -0.55 -0.33 -64.00 64.00 -19.68
190692 97395.77 35.85 0.55 -0.58 -0.44 -29.31 32.49 6.68
190851 97396.27 35.85 0.64 -0.55 -0.73 -12.61 -42.47 -7.44
191013 97398.59 35.86 0.34 -0.50 -0.88 -38.74 -64.00 -64.00
191172 97397.24 35.87 0.46 -0.39 -0.56 43.22 52.76 16.25
191331 97402.78 35.87 0.47 -0.78 -1.10 33.46 64.00 27.44
191490 97398.35 35.87 0.05 -0.88 -0.66 -0.33 -38.12 64.00
191650 97399.22 35.88 0.11 -0.76 -0.56 -33.11 -64.00 64.00
191810 97401.56 35.89 -0.14 -0.55 -0.60 -64.00 -64.00 6.26
191970 97400.19 35.90 -0.46 -0.69 -0.85 -64.00 -64.00 47.14
192130 97404.66 35.90 -0.47 -0.33 -0.66 -44.77 -28.83 -28.41
192290 97404.05 35.91 -0.63 -0.37 -0.54 -33.62 -53.14 -10.29
192453 97403.50 35.92 -0.64 -0.38 -0.51 -40.38 -64.00 -64.00
192612 97409.34 35.93 -0.86 -0.49 -0.12 -8.85 -64.00 -36.71
192772 97409.61 35.93 -0.92 -0.48 0.03 0.44 -62.85 -17.51
192931 97409.27 35.94 -0.56 -0.38 0.14 -26.58 -11.84 55.80
193091 97409.23 35.95 -0.70 -0.25 0.21 -20.69 -64.00 8.12
193251 97412.19 35.95 -0.93 -0.35 0.60 -40.40 -21.88 64.00
193410 97410.23 35.96 -0.74 -0.17 0.48 48.50 -8.23 11.29
193570 97410.23 35.96 -0.74 -0.22 0.50 -15.97 56.57 8.76
193731 97408.69 35.97 -0.83 -0.22 0.68 21.36 10.09 -7.88
193890 97410.30 35.97 -0.87 -0.27 0.36 21.26 15.63 3.29
194048 97410.43 35.98 -0.71 -0.06 0.36 34.07 2.15 4.16
194207 97412.21 35.98 -0.69 -0.04 0.43 33.02 2.24 4.51
194366 97412.17 35.99 -0.84 -0.19 0.65 3.08 -10.30 9.46
194525 97412.27 35.99 -0.92 0.23 0.75 -14.03 9.32 18.32
194684 97414.19 36.00 -0.60 -0.11 0.51 3.07 -3.68 -15.16
194843 97412.84 36.00 -0.66 -0.11 0.56 11.95 6.16 4.08
195002 97417.73 36.01 -0.82 -0.11 0.52 17.39 -3.01 -3.91
195162 97416.89 36.02 -0.95 0.14 0.47 12.27 29.59 -1.04
195322 97411.59 36.02 -0.66 -0.02 0.50 5.46 -19.71 -19.20
195481 97414.00 36.03 -0.72 -0.06 0.55 17.59 -38.23 -7.33
195639 97416.19 36.04 -0.83 -0.02 0.73 -39.91 -28.11 11.47
195799 97414.30 36.05 -0.78 -0.05 0.46 -38.57 64.00 -10.99
195958 97413.69 36.05 -0.59 -0.13 0.57 -18.14 7.49 -3.35
196117 97415.50 36.06 -0.85 -0.15 0.67 2.67 10.41 -41.92
196276 97412.80 36.06 -1.01 -0.08 0.57 4.47 9.94 0.67
196435 97412.09 36.07 -0.59 -0.17 0.30 4.55 22.83 -0.83
196596 97410.48 36.08 -0.59 -0.24 0.50 -1.44 -19.71 -23.34
196755 97414.11 36.08 -0.83 -0.23 0.68 -26.15 35.58 13.64
196914 97414.30 36.09 -0.95 -0.06 0.57 -27.09 -4.43 13.23
197072 97411.04 36.10 -0.55 -0.34 0.41 -0.97 -35.61 -4.84
197232 97416.38 36.11 -0.70 -0.36 0.59 -16.77 22.88 -23.13
197390 97418.56 36.12 -0.92 -0.32 0.55 -2.49 0.29 0.77
197549 97414.19 36.12 -0.81 -0.35 0.47 -0.77 8.99 -8.56
197708 97409.98 36.12 -0.48 -0.32 0.28 23.36 64.00 7.47
197867 97414.31 36.13 -0.92 -0.45 0.25 18.90 -11.40 -16.29
198028 97411.29 36.14 -0.94 -0.39 0.30 -3.17 -38.39 20.32
198186 97410.78 36.14 -0.66 -0.32 0.25 -20.44 11.71 3.93
198345 97414.00 36.15 -0.70 -0.40 0.17 -2.34 39.84 -7.83
198504 97415.11 36.16 -0.85 -0.42 0.31 6.08 -11.72 -33.19
